log file2025-04-18 10:01:48,331 - my_log - INFO - 连接Appium server成功
2025-04-18 11:07:17,474 - my_log - INFO - ================================
2025-04-18 11:07:17,475 - my_log - INFO - 判断是否喜欢
2025-04-18 11:07:17,475 - my_log - INFO - 年龄不符合要求: 30岁
2025-04-18 11:07:17,475 - my_log - INFO - 🤡🤡🤡不符合要求，不喜欢🤡🤡🤡
2025-04-18 11:07:19,407 - my_log - INFO - 点击不喜欢按钮完成
2025-04-18 11:07:19,609 - my_log - INFO - ##########第244个推荐结束##########
2025-04-18 11:07:19,610 - my_log - INFO - **********第245个推荐**********
2025-04-18 11:07:19,610 - my_log - INFO - 当前喜欢数量: 44, 当前不喜欢数量: 200
2025-04-18 11:07:21,784 - my_log - INFO - 用户昵称: 木紫
2025-04-18 11:07:31,159 - my_log - INFO - 基本资料：['基本资料', '150cm', '射手座', '佛山科学技术学院 · 本科', '护理', '年薪5-10万', '家乡广东广州', '现居地佛山']
2025-04-18 11:07:31,160 - my_log - INFO - ================================
2025-04-18 11:07:31,160 - my_log - INFO - 昵称: 木紫
2025-04-18 11:07:31,160 - my_log - INFO - 年龄: 27岁
2025-04-18 11:07:31,160 - my_log - INFO - 身高: 150cm
2025-04-18 11:07:31,160 - my_log - INFO - 星座: 射手座
2025-04-18 11:07:31,160 - my_log - INFO - 学历: 佛山科学技术学院 · 本科
2025-04-18 11:07:31,161 - my_log - INFO - 工作信息: 护理
2025-04-18 11:07:31,161 - my_log - INFO - 薪资: 年薪5-10万
2025-04-18 11:07:31,161 - my_log - INFO - 家乡: 广东广州
2025-04-18 11:07:31,161 - my_log - INFO - 现居地: 佛山
2025-04-18 11:07:31,161 - my_log - INFO - 个人简介: 我是一个文静的人，遇到兴趣相投的朋友也会聊不停；喜欢运动，喜欢去散散步，打羽毛球；喜欢和朋友们去不同的城市逛逛，发现好吃好玩的地方。
2025-04-18 11:07:31,161 - my_log - INFO - ================================
2025-04-18 11:07:31,162 - my_log - INFO - 判断是否喜欢
2025-04-18 11:07:31,162 - my_log - INFO - ❤❤❤符合要求，喜欢❤❤❤
2025-04-18 11:07:31,524 - my_log - INFO - 点击喜欢按钮完成
2025-04-18 11:07:31,718 - my_log - INFO - ##########第245个推荐结束##########
2025-04-18 11:07:31,718 - my_log - INFO - **********第246个推荐**********
2025-04-18 11:07:31,719 - my_log - INFO - 当前喜欢数量: 45, 当前不喜欢数量: 200
2025-04-18 11:07:33,729 - my_log - INFO - 用户昵称: 栗子
2025-04-18 11:07:46,231 - my_log - INFO - 基本资料：['基本资料', '160cm', '射手座', '华南师范大学 · 本科', '教师', '年薪5-10万', '家乡广东揭阳', '现居地佛山']
2025-04-18 11:07:46,232 - my_log - INFO - ================================
2025-04-18 11:07:46,232 - my_log - INFO - 昵称: 栗子
2025-04-18 11:07:46,232 - my_log - INFO - 年龄: 24岁
2025-04-18 11:07:46,232 - my_log - INFO - 身高: 160cm
2025-04-18 11:07:46,232 - my_log - INFO - 星座: 射手座
2025-04-18 11:07:46,232 - my_log - INFO - 学历: 华南师范大学 · 本科
2025-04-18 11:07:46,233 - my_log - INFO - 工作信息: 教师
2025-04-18 11:07:46,233 - my_log - INFO - 薪资: 年薪5-10万
2025-04-18 11:07:46,233 - my_log - INFO - 家乡: 广东揭阳
2025-04-18 11:07:46,233 - my_log - INFO - 现居地: 佛山
2025-04-18 11:07:46,233 - my_log - INFO - 个人简介: 有自己的判断，喜欢独立思考，有点被动，需要慢慢接触，比较感性容易被打动
2025-04-18 11:07:46,233 - my_log - INFO - ================================
2025-04-18 11:07:46,234 - my_log - INFO - 判断是否喜欢
2025-04-18 11:07:46,234 - my_log - INFO - ❤❤❤符合要求，喜欢❤❤❤
2025-04-18 11:07:47,672 - my_log - INFO - 点击喜欢按钮完成
2025-04-18 11:07:47,872 - my_log - INFO - ##########第246个推荐结束##########
2025-04-18 11:07:47,872 - my_log - INFO - **********第247个推荐**********
2025-04-18 11:07:47,874 - my_log - INFO - 当前喜欢数量: 46, 当前不喜欢数量: 200
2025-04-18 11:07:49,868 - my_log - INFO - 用户昵称: 冰淇林
2025-04-18 11:08:02,636 - my_log - INFO - 基本资料：['基本资料', '164cm', '水瓶座', '桂林航天工业学院 · 本科', '无', '年薪5万以下', '家乡广东佛山', '现居地佛山']
2025-04-18 11:08:02,637 - my_log - INFO - ================================
2025-04-18 11:08:02,637 - my_log - INFO - 昵称: 冰淇林
2025-04-18 11:08:02,637 - my_log - INFO - 年龄: 28岁
2025-04-18 11:08:02,638 - my_log - INFO - 身高: 164cm
2025-04-18 11:08:02,638 - my_log - INFO - 星座: 水瓶座
2025-04-18 11:08:02,638 - my_log - INFO - 学历: 桂林航天工业学院 · 本科
2025-04-18 11:08:02,638 - my_log - INFO - 工作信息: 无
2025-04-18 11:08:02,639 - my_log - INFO - 薪资: 年薪5万以下
2025-04-18 11:08:02,639 - my_log - INFO - 家乡: 广东佛山
2025-04-18 11:08:02,639 - my_log - INFO - 现居地: 佛山
2025-04-18 11:08:02,639 - my_log - INFO - 个人简介: 享受运动性格随和
2025-04-18 11:08:02,639 - my_log - INFO - ================================
2025-04-18 11:08:02,639 - my_log - INFO - 判断是否喜欢
2025-04-18 11:08:02,640 - my_log - INFO - 工作信息不符合要求: 无
2025-04-18 11:08:02,640 - my_log - INFO - 薪资不符合要求: 年薪5万以下
2025-04-18 11:08:02,640 - my_log - INFO - 🤡🤡🤡不符合要求，不喜欢🤡🤡🤡
2025-04-18 11:08:03,873 - my_log - INFO - 点击不喜欢按钮完成
2025-04-18 11:08:04,110 - my_log - INFO - ##########第247个推荐结束##########
2025-04-18 11:08:04,110 - my_log - INFO - **********第248个推荐**********
2025-04-18 11:08:04,111 - my_log - INFO - 当前喜欢数量: 46, 当前不喜欢数量: 201
2025-04-18 11:08:05,420 - my_log - INFO - 用户昵称: WXQL
2025-04-18 11:08:17,717 - my_log - INFO - 基本资料：['基本资料', '161cm', '双子座', '邢台学院 · 本科', '文化和娱乐业 · 平面设计', '年薪10-20万', '家乡江西赣州', '现居地深圳']
2025-04-18 11:08:17,717 - my_log - INFO - ================================
2025-04-18 11:08:17,717 - my_log - INFO - 昵称: WXQL
2025-04-18 11:08:17,717 - my_log - INFO - 年龄: 32岁
2025-04-18 11:08:17,718 - my_log - INFO - 身高: 161cm
2025-04-18 11:08:17,718 - my_log - INFO - 星座: 双子座
2025-04-18 11:08:17,719 - my_log - INFO - 学历: 邢台学院 · 本科
2025-04-18 11:08:17,719 - my_log - INFO - 工作信息: 文化和娱乐业 · 平面设计
2025-04-18 11:08:17,719 - my_log - INFO - 薪资: 年薪10-20万
2025-04-18 11:08:17,719 - my_log - INFO - 家乡: 江西赣州
2025-04-18 11:08:17,719 - my_log - INFO - 现居地: 深圳
2025-04-18 11:08:17,719 - my_log - INFO - 个人简介: 挺普通一女的，独立，更像狮子座的双子，外冷内热，不熟少话，熟悉了话痨，泪点低，容易被感动。
2025-04-18 11:08:17,719 - my_log - INFO - ================================
2025-04-18 11:08:17,719 - my_log - INFO - 判断是否喜欢
2025-04-18 11:08:17,720 - my_log - INFO - 年龄不符合要求: 32岁
2025-04-18 11:08:17,720 - my_log - INFO - 家乡不符合要求: 江西赣州
2025-04-18 11:08:17,720 - my_log - INFO - 🤡🤡🤡不符合要求，不喜欢🤡🤡🤡
2025-04-18 11:08:19,084 - my_log - INFO - 点击不喜欢按钮完成
2025-04-18 11:08:19,285 - my_log - INFO - ##########第248个推荐结束##########
2025-04-18 11:08:19,285 - my_log - INFO - **********第249个推荐**********
2025-04-18 11:08:19,286 - my_log - INFO - 当前喜欢数量: 46, 当前不喜欢数量: 202
2025-04-18 11:08:21,216 - my_log - INFO - 用户昵称: 卡门
2025-04-18 11:08:34,689 - my_log - INFO - 基本资料：['基本资料', '157cm', '狮子座', '广东外语外贸大学公开学院 · 大专', '酒店策划', '年薪10-20万', '家乡广东清远', '现居地深圳']
2025-04-18 11:08:34,690 - my_log - INFO - ================================
2025-04-18 11:08:34,690 - my_log - INFO - 昵称: 卡门
2025-04-18 11:08:34,691 - my_log - INFO - 年龄: 32岁
2025-04-18 11:08:34,691 - my_log - INFO - 身高: 157cm
2025-04-18 11:08:34,692 - my_log - INFO - 星座: 狮子座
2025-04-18 11:08:34,692 - my_log - INFO - 学历: 广东外语外贸大学公开学院 · 大专
2025-04-18 11:08:34,692 - my_log - INFO - 工作信息: 酒店策划
2025-04-18 11:08:34,692 - my_log - INFO - 薪资: 年薪10-20万
2025-04-18 11:08:34,694 - my_log - INFO - 家乡: 广东清远
2025-04-18 11:08:34,694 - my_log - INFO - 现居地: 深圳
2025-04-18 11:08:34,694 - my_log - INFO - 个人简介: 看起来高冷，实际很温和，独处较多，比较安静，比较天真，像小孩一样
2025-04-18 11:08:34,694 - my_log - INFO - ================================
2025-04-18 11:08:34,695 - my_log - INFO - 判断是否喜欢
2025-04-18 11:08:34,695 - my_log - INFO - 年龄不符合要求: 32岁
2025-04-18 11:08:34,695 - my_log - INFO - 学历不符合要求: 广东外语外贸大学公开学院 · 大专
2025-04-18 11:08:34,695 - my_log - INFO - 🤡🤡🤡不符合要求，不喜欢🤡🤡🤡
2025-04-18 11:08:37,011 - my_log - INFO - 点击不喜欢按钮完成
2025-04-18 11:08:37,230 - my_log - INFO - ##########第249个推荐结束##########
2025-04-18 11:08:37,231 - my_log - INFO - **********第250个推荐**********
2025-04-18 11:08:37,231 - my_log - INFO - 当前喜欢数量: 46, 当前不喜欢数量: 203
2025-04-18 11:08:38,499 - my_log - INFO - 用户昵称: 路路
2025-04-18 11:08:41,396 - my_log - INFO - 基本资料：['基本资料', '163cm', '华南农业大学 · 本科', '财务', '年薪5-10万', '家乡江西九江', '现居地广州']
2025-04-18 11:08:41,398 - my_log - INFO - ================================
2025-04-18 11:08:41,398 - my_log - INFO - 昵称: 路路
2025-04-18 11:08:41,398 - my_log - INFO - 年龄: 33岁
2025-04-18 11:08:41,398 - my_log - INFO - 身高: 163cm
2025-04-18 11:08:41,398 - my_log - INFO - 星座: NULL
2025-04-18 11:08:41,399 - my_log - INFO - 学历: 华南农业大学 · 本科
2025-04-18 11:08:41,399 - my_log - INFO - 工作信息: 财务
2025-04-18 11:08:41,399 - my_log - INFO - 薪资: 年薪5-10万
2025-04-18 11:08:41,399 - my_log - INFO - 家乡: 江西九江
2025-04-18 11:08:41,399 - my_log - INFO - 现居地: 广州
2025-04-18 11:08:41,400 - my_log - INFO - 个人简介: 慢热，喜欢唱歌，打羽毛球室内设计师，平时很宅
2025-04-18 11:08:41,400 - my_log - INFO - ================================
2025-04-18 11:08:41,400 - my_log - INFO - 判断是否喜欢
2025-04-18 11:08:41,400 - my_log - INFO - 年龄不符合要求: 33岁
2025-04-18 11:08:41,400 - my_log - INFO - 家乡不符合要求: 江西九江
2025-04-18 11:08:41,400 - my_log - INFO - 个人简介不符合要求: 慢热，喜欢唱歌，打羽毛球室内设计师，平时很宅
2025-04-18 11:08:41,401 - my_log - INFO - 🤡🤡🤡不符合要求，不喜欢🤡🤡🤡
2025-04-18 11:08:43,085 - my_log - INFO - 点击不喜欢按钮完成
2025-04-18 11:08:43,349 - my_log - INFO - ##########第250个推荐结束##########
2025-04-18 11:08:43,349 - my_log - INFO - 当前速度: 224.5552422734571次/小时
2025-04-18 11:08:43,350 - my_log - INFO - 预计每天 5389.32446967199 个推荐
2025-04-18 11:08:43,367 - my_log - INFO - 当前数据库中总记录数为： 16004
2025-04-18 11:08:43,367 - my_log - INFO - 喜欢总数为：2606
2025-04-18 11:08:43,367 - my_log - INFO - 不喜欢总数为: 13398
2025-04-18 11:08:43,367 - my_log - INFO - **********第251个推荐**********
2025-04-18 11:08:43,369 - my_log - INFO - 当前喜欢数量: 46, 当前不喜欢数量: 204
2025-04-18 11:08:47,101 - my_log - INFO - 用户昵称: 怕苦 需要甜
2025-04-18 11:08:50,022 - my_log - INFO - 基本资料：['基本资料', '163cm', '华南农业大学 · 本科', '财务', '年薪5-10万', '家乡江西九江', '现居地广州']
2025-04-18 11:08:50,022 - my_log - INFO - ================================
2025-04-18 11:08:50,024 - my_log - INFO - 昵称: 怕苦 需要甜
2025-04-18 11:08:50,024 - my_log - INFO - 年龄: 31岁
2025-04-18 11:08:50,024 - my_log - INFO - 身高: 163cm
2025-04-18 11:08:50,024 - my_log - INFO - 星座: NULL
2025-04-18 11:08:50,024 - my_log - INFO - 学历: 华南农业大学 · 本科
2025-04-18 11:08:50,025 - my_log - INFO - 工作信息: 财务
2025-04-18 11:08:50,025 - my_log - INFO - 薪资: 年薪5-10万
2025-04-18 11:08:50,025 - my_log - INFO - 家乡: 江西九江
2025-04-18 11:08:50,025 - my_log - INFO - 现居地: 广州
2025-04-18 11:08:50,025 - my_log - INFO - 个人简介: 大良。探店饮野 体下电影  刷街滑板 羽下毛球 黑8菜鸟  壁球 砌下乐高。
2025-04-18 11:08:50,025 - my_log - INFO - ================================
2025-04-18 11:08:50,025 - my_log - INFO - 判断是否喜欢
2025-04-18 11:08:50,026 - my_log - INFO - 年龄不符合要求: 31岁
2025-04-18 11:08:50,026 - my_log - INFO - 家乡不符合要求: 江西九江
2025-04-18 11:08:50,026 - my_log - INFO - 🤡🤡🤡不符合要求，不喜欢🤡🤡🤡
2025-04-18 11:08:52,074 - my_log - INFO - 点击不喜欢按钮完成
2025-04-18 11:08:52,392 - my_log - INFO - ##########第251个推荐结束##########
2025-04-18 11:08:52,393 - my_log - INFO - **********第252个推荐**********
2025-04-18 11:08:52,393 - my_log - INFO - 当前喜欢数量: 46, 当前不喜欢数量: 205
2025-04-18 11:08:54,648 - my_log - INFO - 用户昵称: Leah
2025-04-18 11:08:57,918 - my_log - INFO - 基本资料：['基本资料', '163cm', '华南农业大学 · 本科', '财务', '年薪5-10万', '家乡江西九江', '现居地广州']
2025-04-18 11:08:57,918 - my_log - INFO - ================================
2025-04-18 11:08:57,918 - my_log - INFO - 昵称: Leah
2025-04-18 11:08:57,918 - my_log - INFO - 年龄: 33岁
2025-04-18 11:08:57,919 - my_log - INFO - 身高: 163cm
2025-04-18 11:08:57,919 - my_log - INFO - 星座: NULL
2025-04-18 11:08:57,919 - my_log - INFO - 学历: 华南农业大学 · 本科
2025-04-18 11:08:57,919 - my_log - INFO - 工作信息: 财务
2025-04-18 11:08:57,919 - my_log - INFO - 薪资: 年薪5-10万
2025-04-18 11:08:57,919 - my_log - INFO - 家乡: 江西九江
2025-04-18 11:08:57,919 - my_log - INFO - 现居地: 广州
2025-04-18 11:08:57,919 - my_log - INFO - 个人简介: 我的日常：爱好吃，不管是自己做，还是出去吃。
2025-04-18 11:08:57,919 - my_log - INFO - ================================
2025-04-18 11:08:57,920 - my_log - INFO - 判断是否喜欢
2025-04-18 11:08:57,920 - my_log - INFO - 年龄不符合要求: 33岁
2025-04-18 11:08:57,920 - my_log - INFO - 家乡不符合要求: 江西九江
2025-04-18 11:08:57,920 - my_log - INFO - 🤡🤡🤡不符合要求，不喜欢🤡🤡🤡
2025-04-18 11:08:59,697 - my_log - INFO - 点击不喜欢按钮完成
2025-04-18 11:08:59,903 - my_log - INFO - ##########第252个推荐结束##########
2025-04-18 11:08:59,904 - my_log - INFO - **********第253个推荐**********
2025-04-18 11:08:59,904 - my_log - INFO - 当前喜欢数量: 46, 当前不喜欢数量: 206
2025-04-18 11:09:01,253 - my_log - INFO - 用户昵称: ～～
2025-04-18 11:09:04,047 - my_log - INFO - 基本资料：['基本资料', '163cm', '华南农业大学 · 本科', '财务', '年薪5-10万', '家乡江西九江', '现居地广州']
2025-04-18 11:09:04,047 - my_log - INFO - ================================
2025-04-18 11:09:04,048 - my_log - INFO - 昵称: ～～
2025-04-18 11:09:04,048 - my_log - INFO - 年龄: 33岁
2025-04-18 11:09:04,048 - my_log - INFO - 身高: 163cm
2025-04-18 11:09:04,048 - my_log - INFO - 星座: NULL
2025-04-18 11:09:04,049 - my_log - INFO - 学历: 华南农业大学 · 本科
2025-04-18 11:09:04,049 - my_log - INFO - 工作信息: 财务
2025-04-18 11:09:04,049 - my_log - INFO - 薪资: 年薪5-10万
2025-04-18 11:09:04,049 - my_log - INFO - 家乡: 江西九江
2025-04-18 11:09:04,050 - my_log - INFO - 现居地: 广州
2025-04-18 11:09:04,050 - my_log - INFO - 个人简介: 我是个比较被动，需要时间相处的人，比较粘人，事事有回应，件件有着落，喜欢有回应的分享，爱说话，有娃不在身边
2025-04-18 11:09:04,050 - my_log - INFO - ================================
2025-04-18 11:09:04,050 - my_log - INFO - 判断是否喜欢
2025-04-18 11:09:04,050 - my_log - INFO - 年龄不符合要求: 33岁
2025-04-18 11:09:04,050 - my_log - INFO - 家乡不符合要求: 江西九江
2025-04-18 11:09:04,051 - my_log - INFO - 🤡🤡🤡不符合要求，不喜欢🤡🤡🤡
2025-04-18 11:09:05,729 - my_log - INFO - 点击不喜欢按钮完成
2025-04-18 11:09:05,943 - my_log - INFO - ##########第253个推荐结束##########
2025-04-18 11:09:05,945 - my_log - INFO - **********第254个推荐**********
2025-04-18 11:09:05,945 - my_log - INFO - 当前喜欢数量: 46, 当前不喜欢数量: 207
2025-04-18 11:09:06,625 - my_log - INFO - 用户昵称: wyyyy
2025-04-18 11:09:21,377 - my_log - INFO - 基本资料：['基本资料', '170cm', '水瓶座', '西南财经大学天府学院 · 本科', '财务', '年薪10-20万', '家乡四川成都', '现居地佛山']
2025-04-18 11:09:21,377 - my_log - INFO - ================================
2025-04-18 11:09:21,377 - my_log - INFO - 昵称: wyyyy
2025-04-18 11:09:21,378 - my_log - INFO - 年龄: 33岁
2025-04-18 11:09:21,378 - my_log - INFO - 身高: 170cm
2025-04-18 11:09:21,378 - my_log - INFO - 星座: 水瓶座
2025-04-18 11:09:21,378 - my_log - INFO - 学历: 西南财经大学天府学院 · 本科
2025-04-18 11:09:21,378 - my_log - INFO - 工作信息: 财务
2025-04-18 11:09:21,379 - my_log - INFO - 薪资: 年薪10-20万
2025-04-18 11:09:21,379 - my_log - INFO - 家乡: 四川成都
2025-04-18 11:09:21,379 - my_log - INFO - 现居地: 佛山
2025-04-18 11:09:21,379 - my_log - INFO - 个人简介: 有空的时候我喜欢打麻将，吃好吃的和游泳，我还喜欢周末宅在家
2025-04-18 11:09:21,379 - my_log - INFO - ================================
